State,Stationary_Probability
SBX_MPOLY,0.656566
SBX_MNUF,0.343434
NONE_MNUF,0.000000
NONE_MPOLY,0.000000
SPC_MNUF,0.000000
SPC_MPOLY,0.000000
TPC_MNUF,0.000000
TPC_MPOLY,0.000000
UC_MNUF,0.000000
UC_MPOLY,0.000000
