ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,NFHT,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,HHSE,Objectives
BRSZAF[M],56,15,100,18,False,False,"[14, 46, 20, 20, 46, 38, 62, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.591904342,0,0,,1598014508.0,5831076.0,22.24378967,FEQGI[M],LTRGN[M],"[14, 46, 48, 20, 16, 38, 62, 22]","[14, 19, 20, 20, 46, 38, 62, 22]","[14, 46, 20, 20, 46, 38, 62, 22]",0.25,0.125,0.0,0,0,0,0,0.05,0.0,False,BEST,0.18,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BOXCOA[M],57,16,100,41,False,False,"[14, 28, 49, 45, 47, 38, 28, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.582669803,0,0,,1075307756.0,4427300.0,16.8888092,QLJXL[M],TXKEY[M],"[14, 28, 41, 48, 47, 38, 28, 7]","[14, 28, 48, 45, 47, 38, 28, 7]","[14, 28, 48, 45, 47, 38, 28, 7]",0.25,0.0,0.125,0,0,0,0,0.0,0.05,False,BEST,0.41,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BJTWKW,58,17,100,10,False,False,"[14, 36, 8, 6, 39, 6, 35, 7]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [32, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.603318079,0,0,,791268140.0,3013540.0,11.4957428,JOVFI[M],FTLDT[M],"[14, 61, 9, 60, 39, 6, 35, 7]","[14, 36, 8, 6, 39, 30, 7, 7]",,0.375,0.25,-1.0,0,0,0,0,0.1,0.0,False,BEST,0.1,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BVNKCJ[M],59,18,100,27,False,False,"[26, 25, 23, 9, 58, 54, 47, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.575973246,0,0,,595057324.0,4711588.0,17.97328186,EQQRX[M],NXDVC[M],"[48, 25, 23, 9, 58, 54, 47, 31]","[25, 25, 23, 9, 18, 54, 47, 31]","[25, 25, 23, 9, 58, 54, 47, 31]",0.125,0.125,0.125,0,0,0,0,0.0,0.05,False,BEST,0.27,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BTAPCE[M],60,19,100,20,False,False,"[4, 12, 4, 13, 19, 38, 11, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.589035286,0,0,,378283052.0,3213732.0,12.25941467,GCIC[M],DJLIB[M],"[4, 12, 4, 12, 19, 38, 11, 55]","[4, 12, 4, 12, 19, 38, 11, 55]","[4, 12, 4, 12, 19, 38, 11, 55]",0.0,0.0,0.125,0,0,0,0,0.0,0.05,False,BEST,0.2,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BTFVLP[M],61,20,100,55,False,False,"[14, 12, 4, 20, 31, 4, 39, 4]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.619771244,0,0,,565044908.0,2630820.0,10.03578186,CYRFD[M],FHJVB[M],"[14, 12, 4, 18, 31, 4, 39, 4]","[14, 12, 4, 19, 31, 4, 39, 4]","[14, 12, 4, 19, 31, 4, 39, 4]",0.125,0.0,0.125,0,0,0,0,0.0,0.05,False,BEST,0.55,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BNDGBT[M],62,21,100,13,False,False,"[25, 12, 4, 26, 30, 12, 3, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [32, 5]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [64, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.578172436,0,0,,383487724.0,3039780.0,11.59584045,IGIHL[M],LANPK[M],"[25, 33, 4, 26, 30, 12, 3, 55]","[25, 12, 4, 26, 33, 33, 3, 55]","[25, 12, 4, 26, 30, 12, 3, 55]",0.125,0.25,0.0,0,0,0,0,0.05,0.05,False,BEST,0.13,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BKDKOV[M],63,22,100,16,False,False,"[2, 13, 23, 36, 55, 54, 13, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.57622813,0,0,,680990508.0,5042084.0,19.23402405,TMTGO[M],XQYEG,"[2, 13, 23, 36, 4, 54, 13, 22]","[2, 13, 23, 36, 55, 54, 62, 22]","[2, 13, 23, 36, 55, 54, 13, 22]",0.125,0.125,0.0,0,0,0,0,0.05,0.0,False,BEST,0.16,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BSCEV[M],64,23,100,12,False,False,"[14, 12, 4, 29, 15, 6, 54, 54]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.603285212,0,0,,638611244.0,4019108.0,15.3316803,TCRJE[M],ZOMSQ[M],"[14, 12, 4, 18, 14, 6, 54, 14]","[14, 30, 32, 29, 14, 6, 54, 54]","[14, 12, 4, 29, 14, 6, 54, 54]",0.25,0.25,0.125,0,0,0,0,0.15,0.1,False,BEST,0.12,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BWLLJH[M],65,24,100,29,False,False,"[26, 28, 23, 29, 30, 6, 11, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [64, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.589237425,0,0,,683833452.0,2602788.0,9.928848267,YSAAW[M],QNGLO,"[26, 26, 23, 29, 30, 6, 11, 22]","[26, 27, 23, 29, 30, 6, 11, 22]","[26, 27, 23, 29, 30, 6, 11, 22]",0.125,0.0,0.125,0,0,0,0,0.0,0.05,False,BEST,0.29,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BRTRRO[M],66,25,100,30,False,False,"[25, 36, 23, 38, 51, 38, 54, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [32, 5]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.580442161,0,0,,803425388.0,6500132.0,24.79603577,LPEIY[M],NSOWA[M],"[24, 1, 23, 38, 51, 38, 54, 55]","[51, 36, 23, 38, 24, 38, 54, 55]","[24, 36, 23, 38, 51, 38, 54, 55]",0.125,0.25,0.125,0,0,0,0,0.2,0.05,False,BEST,0.3,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BVANZO[M],67,26,100,16,False,False,"[2, 15, 18, 20, 6, 6, 5, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [128, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.57746858,0,0,,465322156.0,3205284.0,12.22718811,ARRLC[M],ABKEY[M],"[1, 1, 18, 20, 6, 6, 5, 55]","[1, 15, 18, 20, 6, 6, 5, 55]","[1, 15, 18, 20, 6, 6, 5, 55]",0.125,0.0,0.125,0,0,0,0,0.0,0.05,False,BEST,0.16,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BUWWEO[M],68,27,100,27,False,False,"[49, 40, 18, 6, 39, 20, 39, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.589436429,0,0,,679956908.0,4314788.0,16.45960999,ZOJMG,ANKGF,"[49, 40, 0, 6, 39, 20, 39, 39]","[40, 49, 18, 6, 39, 20, 39, 39]","[49, 40, 18, 6, 39, 20, 39, 39]",0.125,0.25,0.0,0,0,0,0,0.05,0.0,False,BEST,0.27,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BDWDF[M],69,28,100,13,False,False,"[32, 52, 39, 58, 51, 20, 39, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [128, 3]}, {'CONV': [32, 3]}), ({'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.588533149,0,0,,1315707372.0,7303204.0,27.85951233,JUWJI[M][M],WZPPS[M][M],"[32, 51, 39, 58, 51, 20, 39, 55]","[5, 52, 39, 58, 39, 20, 15, 55]","[32, 52, 39, 58, 51, 20, 39, 55]",0.125,0.375,0.0,0,0,0,0,0.1,0.0,False,BEST,0.13,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BVRFEN[M],70,29,100,17,False,False,"[2, 36, 18, 15, 34, 47, 28, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [64, 3]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [128, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.572675634,0,0,,485102572.0,2896932.0,11.05091858,KBDBQ,VDFHJ[M],"[2, 36, 18, 15, 34, 47, 43, 22]","[49, 62, 18, 38, 58, 22, 28, 22]","[2, 36, 18, 15, 34, 47, 28, 22]",0.125,0.625,0.0,0,0,0,0,0.1,0.0,False,BEST,0.17,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BXENRK[M],71,30,100,27,False,False,"[2, 25, 23, 20, 6, 54, 15, 31]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 3]}, {'CONV': [64, 3]}), ({'CONV': [64, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [32, 5]}, {'CONV': [256, 5]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,HHSE,GA,0,[],[],0.585594997,0,0,,492560044.0,3677348.0,14.02796936,MJKGS[M],CBFNW[M],"[1, 25, 23, 20, 6, 54, 15, 31]","[2, 25, 23, 20, 6, 54, 28, 31]","[2, 25, 23, 20, 6, 54, 15, 31]",0.125,0.125,0.0,0,0,0,0,0.15,0.0,False,BEST,0.27,False,False,None,0,0,0,0,,True,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
