ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Penalization,Trained_Completely
NHSOG[M],,2,4,4,TRUE,TRUE,"[1, 3, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 0, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47029998898506165, 0.6026999950408936, 0.6223999857902527, 0.6205999851226807, 0.763700008392334, 0.7333999872207642, 0.7287999987602234, 0.7752000093460083, 0.7857000231742859, 0.7315000295639038, 0.7598000168800354, 0.7815999984741211, 0.7947999835014343, 0.8330000042915344, 0.8206999897956848, 0.8406999707221985, 0.8145999908447266, 0.8208000063896179, 0.8238999843597412, 0.8319000005722046]","[1.5711889266967773, 1.2041000127792358, 1.161571979522705, 1.165790319442749, 0.6876576542854309, 0.7794966697692871, 0.8044325709342957, 0.6709069013595581, 0.6275615692138672, 0.8141241669654846, 0.7513777017593384, 0.6216338276863098, 0.6297768950462341, 0.4864756464958191, 0.5519211888313293, 0.46513831615448, 0.5612474679946899, 0.5332380533218384, 0.535308837890625, 0.5265686511993408]",0.831900001,,,,,,,,,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, -1, 0, 1, 3, 0, 5, 3, 0]",3,1,2,10,13,40,40,0.25,0.325,FALSE,WORST,1,TRUE
KJJBB[M],,2,5,5,TRUE,TRUE,"[1, 2, 0, 1, 1, 1, 1, 0, 0, 2, -1, 1, 1, 2, 1, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5045999884605408, 0.5928999781608582, 0.7057999968528748, 0.6861000061035156, 0.6344000101089478, 0.6503000259399414, 0.6801000237464905, 0.7713000178337097, 0.7687000036239624, 0.7127000093460083, 0.803600013256073, 0.7554000020027161, 0.7558000087738037, 0.6844000220298767, 0.7914999723434448, 0.8097000122070312, 0.7971000075340271, 0.8176000118255615, 0.767799973487854, 0.7773000001907349]","[1.4372280836105347, 1.269463062286377, 0.856559157371521, 0.9121913909912109, 1.1466100215911865, 1.2679179906845093, 0.9458936452865601, 0.6645140647888184, 0.6663496494293213, 0.8639237284660339, 0.579490065574646, 0.7263638377189636, 0.7422803044319153, 1.03852117061615, 0.634524405002594, 0.5823846459388733, 0.6349256634712219, 0.5388633012771606, 0.8015522956848145, 0.6898893117904663]",0.7773,,,,,,,,,"[1, 2, 0, 1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 2, 1, 1, 3, 0, 5, 3, 0]",3,8,2,11,17,50,50,0.22,0.34,FALSE,WORST,1,TRUE
ZHMYS,,3,1,1,FALSE,FALSE,"[1, 3, 0, 2, -1, 0, 1, 3, 1, 1, 0, 0, 2, -1, 1, 1, 2, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4392000138759613, 0.6531000137329102, 0.6711999773979187, 0.6157000064849854, 0.6588000059127808, 0.7287999987602234, 0.6865000128746033, 0.5871000289916992, 0.6365000009536743, 0.6686999797821045, 0.7648000121116638, 0.6743999719619751, 0.805400013923645, 0.7458999752998352, 0.779699981212616, 0.6991000175476074, 0.7732999920845032, 0.7907999753952026, 0.741599977016449, 0.7317000031471252]","[1.7024922370910645, 1.0057402849197388, 0.9221922755241394, 1.1281359195709229, 0.9855123162269592, 0.7932587265968323, 0.9544672966003418, 1.310211181640625, 1.1659514904022217, 1.017837643623352, 0.6794297099113464, 1.0318167209625244, 0.5664247274398804, 0.7724848985671997, 0.6488143801689148, 0.9611083269119263, 0.6734164357185364, 0.6282509565353394, 0.8063412308692932, 0.8630127906799316]",0.731700003,,,,,,,,,,-1,-1,-1,1,4,10,10,0.1,0.4,FALSE,WORST,0,TRUE
GKNJC[M],,3,2,2,TRUE,TRUE,"[1, 0, 1, 1, 1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4260999858379364, 0.6078000068664551, 0.635200023651123, 0.6067000031471252, 0.7010999917984009, 0.6578999757766724, 0.7027000188827515, 0.7210999727249146, 0.7111999988555908, 0.7002999782562256, 0.7325000166893005, 0.746999979019165, 0.7317000031471252, 0.7547000050544739, 0.7544999718666077, 0.7402999997138977, 0.7495999932289124, 0.7099999785423279, 0.8015999794006348, 0.7847999930381775]","[1.5749682188034058, 1.1040852069854736, 1.036376714706421, 1.1889369487762451, 0.8430284261703491, 0.9587674736976624, 0.8531551957130432, 0.8058640360832214, 0.8485350608825684, 0.8926330208778381, 0.813133180141449, 0.7338414788246155, 0.8002567291259766, 0.7091357111930847, 0.7314786911010742, 0.7528901696205139, 0.7563783526420593, 0.8968247175216675, 0.5660950541496277, 0.6438076496124268]",0.784799993,,,,,,,,,"[1, 0, 1, 1, 1, 1, 1, 2, 1, 2, -1, 0, 1, 1, 0, 2, -1, 0, 5, 2, 0]",6,3,0,4,8,20,20,0.2,0.4,FALSE,WORST,0,TRUE
VABLP[M],,3,3,3,TRUE,TRUE,"[1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 0, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5512999892234802, 0.5957000255584717, 0.6212999820709229, 0.6583999991416931, 0.7085999846458435, 0.7411999702453613, 0.7322999835014343, 0.7085000276565552, 0.7598999738693237, 0.79339998960495, 0.6736999750137329, 0.7742999792098999, 0.7644000053405762, 0.8015999794006348, 0.755299985408783, 0.7699999809265137, 0.7973999977111816, 0.8093000054359436, 0.7785999774932861, 0.7842000126838684]","[1.2308156490325928, 1.1802411079406738, 1.1020718812942505, 0.9646185636520386, 0.8380197286605835, 0.736815333366394, 0.7636803984642029, 0.8483862280845642, 0.7166048884391785, 0.6011497974395752, 1.0520787239074707, 0.6553626656532288, 0.7069551944732666, 0.5733738541603088, 0.7316821217536926, 0.6880167722702026, 0.6042110919952393, 0.5514088273048401, 0.670870304107666, 0.6384106278419495]",0.784200013,,,,,,,,,"[1, 0, 1, 1, 3, 1, 1, 2, 1, 1, 0, 0, 2, -1, 1, 1, 3, 0, 5, 3, 0]",8,1,2,7,10,30,30,0.233333333,0.333333333,FALSE,WORST,0,TRUE
YTQVK[M],,3,4,4,TRUE,TRUE,"[1, 2, 0, 1, 0, 0, 2, -1, 1, 1, 0, 0, 1, 2, 1, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5389999747276306, 0.607699990272522, 0.6194999814033508, 0.7059000134468079, 0.6689000129699707, 0.717199981212616, 0.7228999733924866, 0.7243000268936157, 0.7634999752044678, 0.7433000206947327, 0.7782999873161316, 0.7516000270843506, 0.785099983215332, 0.8011000156402588, 0.7728000283241272, 0.7976999878883362, 0.7906000018119812, 0.7893999814987183, 0.8141000270843506, 0.8040000200271606]","[1.3757716417312622, 1.1553795337677002, 1.0960888862609863, 0.8562895655632019, 0.992310643196106, 0.8286723494529724, 0.7930796146392822, 0.8065816760063171, 0.6820489764213562, 0.754974365234375, 0.6403127312660217, 0.7556983828544617, 0.6243675947189331, 0.5854403972625732, 0.6868084669113159, 0.5928909778594971, 0.6155077219009399, 0.6445369720458984, 0.5459323525428772, 0.5843473672866821]",0.80400002,,,,,,,,,"[1, 2, 0, 1, 0, 0, 2, -1, 1, 1, 0, 0, 1, 2, 1, 2, -1, 1, 5, 3, 0]",4,5,1,8,13,40,40,0.2,0.325,FALSE,WORST,0,TRUE
WDVGV[M],,3,5,5,TRUE,TRUE,"[1, 0, 1, 1, 3, 0, 1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [32, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.6017000079154968, 0.676800012588501, 0.621399998664856, 0.7279999852180481, 0.7106000185012817, 0.7264000177383423, 0.7304999828338623, 0.7609999775886536, 0.7411999702453613, 0.7257999777793884, 0.7810999751091003, 0.8359000086784363, 0.8180999755859375, 0.7457000017166138, 0.7967000007629395, 0.829800009727478, 0.8203999996185303, 0.848800003528595, 0.7684999704360962, 0.8219000101089478]","[1.119330883026123, 0.9031208157539368, 1.2091199159622192, 0.7932071089744568, 0.8333730697631836, 0.8017282485961914, 0.7789877653121948, 0.684929370880127, 0.7990335822105408, 0.8835933804512024, 0.6577651500701904, 0.47519633173942566, 0.5486553907394409, 0.7960858941078186, 0.6061787009239197, 0.5186288952827454, 0.5437408685684204, 0.4527866840362549, 0.7478660941123962, 0.554585337638855]",0.82190001,,,,,,,,,"[1, 0, 1, 1, 3, 1, 1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 5, 3, 0]",6,4,1,10,17,50,50,0.2,0.34,FALSE,WORST,1,TRUE
ZKYVE,,4,1,1,FALSE,FALSE,"[1, 1, 0, 1, 3, 1, 1, 0, 1, 2, -1, 1, 1, 0, 0, 2, -1, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3228999972343445, 0.40299999713897705, 0.5284000039100647, 0.6151999831199646, 0.45680001378059387, 0.6308000087738037, 0.6700999736785889, 0.6021999716758728, 0.704800009727478, 0.5965999960899353, 0.6499999761581421, 0.6514999866485596, 0.5781999826431274, 0.6776999831199646, 0.6888999938964844, 0.6491000056266785, 0.6639000177383423, 0.7609000205993652, 0.7250999808311462, 0.6147000193595886]","[1.8788061141967773, 1.8191359043121338, 1.3131905794143677, 1.0649510622024536, 1.6786105632781982, 1.0461219549179077, 0.9146144390106201, 1.1169006824493408, 0.8765453100204468, 1.1957772970199585, 1.0226038694381714, 1.0021824836730957, 1.2150311470031738, 0.9167601466178894, 0.8833654522895813, 1.0536975860595703, 0.9986503720283508, 0.6857104897499084, 0.8027578592300415, 1.4070467948913574]",0.614700019,,,,,,,,,,-1,-1,-1,3,6,10,10,0.3,0.6,FALSE,WORST,0,TRUE
KQSBR[M],,4,3,3,TRUE,TRUE,"[1, 2, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 1, 3, 1, 2, -1, 1, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4916999936103821, 0.6309000253677368, 0.5618000030517578, 0.6334999799728394, 0.6868000030517578, 0.754800021648407, 0.6944000124931335, 0.7032999992370605, 0.7753000259399414, 0.7996000051498413, 0.8127999901771545, 0.7807999849319458, 0.7246000170707703, 0.7797999978065491, 0.7967000007629395, 0.8176000118255615, 0.8100000023841858, 0.8138999938964844, 0.8216999769210815, 0.8393999934196472]","[1.4879952669143677, 1.044817566871643, 1.2068686485290527, 1.0424972772598267, 0.9155210852622986, 0.6983490586280823, 0.9423751831054688, 0.9417563676834106, 0.6565597057342529, 0.5886577367782593, 0.55577152967453, 0.6348012685775757, 0.8577984571456909, 0.6672597527503967, 0.6047636866569519, 0.5279746055603027, 0.5703258514404297, 0.5607457756996155, 0.5432272553443909, 0.461900919675827]",0.839399993,,,,,,,,,"[1, 1, 1, 1, 2, 0, 1, 2, 1, 1, 3, 0, 1, 3, 1, 2, -1, 0, 5, 2, 0]",6,2,3,7,10,30,30,0.233333333,0.333333333,FALSE,WORST,1,TRUE
LCNVV[M],,4,4,4,TRUE,TRUE,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 1, 2, 0, 2, -1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.3995000123977661, 0.5752999782562256, 0.6700000166893005, 0.6837000250816345, 0.7009999752044678, 0.7591999769210815, 0.7093999981880188, 0.7261000275611877, 0.7878999710083008, 0.7692000269889832, 0.7598000168800354, 0.7985000014305115, 0.7336999773979187, 0.8105000257492065, 0.8163999915122986, 0.8174999952316284, 0.8105999827384949, 0.8021000027656555, 0.807699978351593, 0.8126000165939331]","[1.8666934967041016, 1.3200136423110962, 0.9885515570640564, 0.911201536655426, 0.8466009497642517, 0.7030304670333862, 0.8516472578048706, 0.8494998216629028, 0.6269700527191162, 0.6866737008094788, 0.777248203754425, 0.5812795758247375, 0.8764705061912537, 0.5507300496101379, 0.5355675220489502, 0.5617217421531677, 0.5854228734970093, 0.6159963607788086, 0.6193026304244995, 0.5879107713699341]",0.812600017,,,,,,,,,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 1, 1, 0, 2, -1, 0, 5, 2, 0]",3,3,1,9,12,40,40,0.225,0.3,FALSE,WORST,0,TRUE
PWKCU[M],,4,5,5,TRUE,TRUE,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 1, 1, 0, 1, 1, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [64, 3]}, {'CONV': [64, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.5052000284194946, 0.6171000003814697, 0.6215000152587891, 0.7200999855995178, 0.7081999778747559, 0.7441999912261963, 0.7570000290870667, 0.6927000284194946, 0.7301999926567078, 0.7749999761581421, 0.7538999915122986, 0.774399995803833, 0.7922999858856201, 0.8191999793052673, 0.8197000026702881, 0.8185999989509583, 0.8046000003814697, 0.8094000220298767, 0.7736999988555908, 0.8288000226020813]","[1.3568191528320312, 1.0970733165740967, 1.081581711769104, 0.8060637712478638, 0.8306721448898315, 0.7585375308990479, 0.7090052962303162, 0.9435718655586243, 0.8036708235740662, 0.6751500964164734, 0.7476873397827148, 0.7135556936264038, 0.5987820625305176, 0.5295683145523071, 0.5466474294662476, 0.5339816808700562, 0.6160887479782104, 0.5884824991226196, 0.7017396688461304, 0.5172718167304993]",0.828800023,,,,,,,,,"[1, 1, 1, 1, 3, 1, 1, 2, 0, 1, 3, 0, 1, 1, 0, 1, 1, 1, 5, 2, 0]",6,1,1,12,15,50,50,0.24,0.3,FALSE,WORST,0,TRUE
CZQTJ,,5,1,1,FALSE,FALSE,"[1, 2, 1, 2, -1, 1, 1, 1, 0, 2, -1, 1, 1, 3, 0, 2, -1, 0, 5, 3, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4828000068664551, 0.5271000266075134, 0.47609999775886536, 0.5842000246047974, 0.5321999788284302, 0.5874999761581421, 0.5784000158309937, 0.6481000185012817, 0.5979999899864197, 0.6743999719619751, 0.6601999998092651, 0.6561999917030334, 0.6331999897956848, 0.5877000093460083, 0.7092000246047974, 0.6367999911308289, 0.6439999938011169, 0.7386000156402588, 0.6765999794006348, 0.7080000042915344]","[1.3951499462127686, 1.3333832025527954, 1.5309969186782837, 1.1352266073226929, 1.3442108631134033, 1.167484998703003, 1.2279976606369019, 1.0170788764953613, 1.1435108184814453, 0.916469156742096, 0.98470538854599, 1.0170472860336304, 1.0672109127044678, 1.2155089378356934, 0.890127956867218, 1.0696994066238403, 1.0243630409240723, 0.7647371292114258, 0.9352277517318726, 0.8207830190658569]",0.708000004,,,,,,,,,,-1,-1,-1,4,3,10,10,0.4,0.3,FALSE,WORST,0,TRUE
HVTGK[M],,5,2,2,TRUE,TRUE,"[1, 1, 1, 1, 0, 0, 2, -1, 1, 1, 0, 0, 2, -1, 0, 1, 0, 1, 5, 3, 0]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.47920000553131104, 0.5849999785423279, 0.5946000218391418, 0.6365000009536743, 0.6312000155448914, 0.6572999954223633, 0.649399995803833, 0.7050999999046326, 0.6647999882698059, 0.7031000256538391, 0.6883000135421753, 0.6359999775886536, 0.7379000186920166, 0.7177000045776367, 0.692300021648407, 0.7343000173568726, 0.7203999757766724, 0.744700014591217, 0.7281000018119812, 0.7350000143051147]","[1.52540922164917, 1.1441760063171387, 1.2158281803131104, 1.0265300273895264, 1.0708754062652588, 1.0233981609344482, 1.0028502941131592, 0.8283071517944336, 0.9632470011711121, 0.8463681936264038, 0.9028891324996948, 1.088545799255371, 0.7620988488197327, 0.7932489514350891, 0.9087597727775574, 0.7685351371765137, 0.8053532838821411, 0.7405968904495239, 0.7952445149421692, 0.7831393480300903]",0.735000014,,,,,,,,,"[1, 1, 1, 1, 3, 0, 2, -1, 1, 1, 0, 0, 2, -1, 0, 1, 3, 1, 5, 2, 0]",2,9,3,7,6,20,20,0.35,0.3,FALSE,WORST,0,TRUE
UVYNK[M],,5,3,3,TRUE,TRUE,"[1, 1, 0, 1, 2, 1, 2, -1, 1, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]","[{'INP': 32}, {'CONV': [64, 3]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.48829999566078186, 0.599399983882904, 0.714900016784668, 0.6516000032424927, 0.6603000164031982, 0.7057999968528748, 0.7735000252723694, 0.7764000296592712, 0.7997999787330627, 0.7189000248908997, 0.7736999988555908, 0.7168999910354614, 0.8041999936103821, 0.8159000277519226, 0.8029000163078308, 0.8252999782562256, 0.8145999908447266, 0.8240000009536743, 0.8458999991416931, 0.8338000178337097]","[1.4721155166625977, 1.1434882879257202, 0.8088704347610474, 1.0485246181488037, 1.0663962364196777, 0.8930528163909912, 0.6755610704421997, 0.634777307510376, 0.5744681358337402, 0.8874412178993225, 0.6824260950088501, 0.85262531042099, 0.5622008442878723, 0.5560917258262634, 0.5859772562980652, 0.5209550261497498, 0.5476775169372559, 0.5318710207939148, 0.4584138095378876, 0.4932345747947693]",0.833800018,,,,,,,,,"[1, 0, 0, 1, 2, 1, 2, -1, 1, 1, 2, 0, 2, -1, 0, 1, 3, 1, 5, 1, 0]",4,9,1,9,10,30,30,0.3,0.333333333,FALSE,WORST,1,TRUE
IFLSS[M],,5,4,4,TRUE,TRUE,"[1, 2, 0, 1, 2, 1, 1, 3, 1, 2, -1, 1, 1, 3, 1, 1, 3, 0, 5, 1, 0]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.4528999924659729, 0.6607999801635742, 0.6787999868392944, 0.6769999861717224, 0.6597999930381775, 0.7289999723434448, 0.7429999709129333, 0.7422000169754028, 0.7735999822616577, 0.7894999980926514, 0.7972999811172485, 0.779699981212616, 0.8079000115394592, 0.8468000292778015, 0.7806000113487244, 0.8156999945640564, 0.8363000154495239, 0.8241000175476074, 0.8579000234603882, 0.8658000230789185]","[1.727476954460144, 0.956676185131073, 0.9581235647201538, 0.9865210652351379, 1.032004475593567, 0.7827887535095215, 0.7609968185424805, 0.7692942023277283, 0.6918269395828247, 0.6212246417999268, 0.6250157952308655, 0.6912276148796082, 0.5991504192352295, 0.4642353653907776, 0.6908252835273743, 0.5802003741264343, 0.5397555828094482, 0.5635530352592468, 0.4510045349597931, 0.4133240282535553]",0.865800023,,,,,,,,,"[1, 2, 0, 1, 2, 1, 1, 3, 1, 2, -1, 1, 1, 2, 1, 1, 3, 0, 5, 1, 0]",5,3,1,9,13,40,40,0.225,0.325,FALSE,WORST,1,TRUE
APIGD[M],,5,5,5,TRUE,TRUE,"[1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 0, 0, 1, 2, 0, 1, 3, 0, 5, 2, 0]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",UC,MPAR,GA,20,"[0.39989998936653137, 0.37220001220703125, 0.5658000111579895, 0.5023000240325928, 0.7014999985694885, 0.6898999810218811, 0.7293999791145325, 0.7426999807357788, 0.6635000109672546, 0.7455999851226807, 0.7900999784469604, 0.7982000112533569, 0.8016999959945679, 0.8116999864578247, 0.7001000046730042, 0.8036999702453613, 0.7886000275611877, 0.7954000234603882, 0.8130999803543091, 0.8302000164985657]","[1.912961721420288, 2.270756721496582, 1.3136402368545532, 1.6615256071090698, 0.865118145942688, 0.9293535351753235, 0.7868767380714417, 0.7812814712524414, 1.0688401460647583, 0.7844812870025635, 0.6049408912658691, 0.5837589502334595, 0.5766462087631226, 0.5502569079399109, 0.9766256809234619, 0.6001377105712891, 0.6648087501525879, 0.646432638168335, 0.5734679102897644, 0.525373101234436]",0.830200016,,,,,,,,,"[1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 0, 0, 1, 2, 0, 1, 3, 0, 5, 2, 0]",5,2,0,10,16,50,50,0.2,0.32,FALSE,WORST,0,TRUE
